geoid10,precinct
360470748001001,70
360470744001003,63
360470642002003,70
360470552003005,61
360470550003002,61
360470558002005,61
360470578001001,61
360470578002003,61
360470548001002,61
360470548002004,61
360470642002004,61
360470560001001,61
360470530002000,70
360470460003000,70
360470764003000,70
360470015002012,88
360470518001002,70
360470037001013,84
360470037001007,84
360470021002016,84
360470021003016,84
360470023002000,84
360470013001010,84
360470023003006,84
360470732002000,63
360470453002008,90
360470449004068,90
360470449004059,90
360471502003005,72
360470563001009,94
360470565001004,94
360470565001007,94
360470557002002,94
360470557002005,94
360470555001007,94
360470553003001,94
360470551001009,90
360471220001027,75
360470059002010,76
360470077003013,76
360470193003002,88
360471190001002,75
360470031002000,88
360470543001041,88
360470015002011,88
360470070001002,68
360470030001007,68
360470070001003,68
360470022003002,72
360470036001003,68
360811451022011,111
360470066003001,68
360470070002003,68
360470571001002,94
360470499001005,94
360470499001004,94
360470499002009,94
360470798023002,71
360470798011000,71
360470327002004,71
360470796011001,71
360471237003002,79
360470509002005,90
360470241002000,79
360470507001016,90
360470507001014,90
360470259011000,79
360470243001002,79
360470486002000,66
360470500002005,72
360470122002001,72
360470589002002,94
360470177001005,78
360471122002000,75
360471122001004,75
360471104001014,75
360471104001018,75
360471104001022,75
360471104004006,75
360471058011000,75
360810383021203,112
360810291001001,115
360470177001004,78
360471058042002,75
360810622001002,105
360810622002009,105
360810612002000,105
360470543001004,
360470020001007,72
360470078004000,72
360470074004001,72
360470076002000,72
360470076002001,72
360470076001001,72
360470257003002,79
360470507001015,90
360470491004003,90
360470179002004,88
360470257001002,79
360470261003001,79
360470488002000,66
360471134003002,75
360471174001006,75
360471192003005,75
360471192001000,75
360471192001003,75
360471194001003,75
360471164002000,75
360471118002005,75
360471118001002,75
360471116002013,75
360471078001009,75
360471116002015,75
360470946001003,67
360470848001000,67
360470848002000,67
360470840001001,67
360470840001000,67
360470576001001,61
360470576002003,61
360470574001001,61
360470574001000,61
360470688002004,63
360470662001008,63
360470670002011,63
360470670002009,63
360470696022011,63
360470696021001,63
360470696022012,63
360470698002000,63
360470696021004,63
360470702011001,63
360470011001005,84
360470011001001,84
360470011001007,84
360470037001005,84
360470015003008,84
360470033002005,84
360470593002000,94
360470477001008,94
360470477001003,94
360470477001012,94
360470497002000,94
360470477002001,94
360470549001003,90
360470549002012,90
360470231001000,88
360470199004000,88
360470199002001,88
360470203001000,77
360470233001001,79
360470229004001,79
360470305002002,77
360470068002002,68
360470126001003,68
360470064002001,68
360470064003000,68
360470046001000,68
360470066001001,68
360470064001003,68
360470070001004,68
360470126001004,68
360470130001001,68
360470126002004,68
360470136001004,68
360470136002000,68
360470134003001,68
360470412002002,62
360470164001018,68
360470504002009,72
360470504003003,66
360470494001003,66
360470504002003,72
360470494004001,66
360470494002001,66
360470478001001,70
360470484003000,66
360470472001002,66
360470476001003,66
360470480002002,70
360470482003003,70
360470379003003,81
360470299001001,81
360470431001001,83
360470078003001,72
360470102002001,72
360470100004000,72
360470098001001,72
360470106003000,72
360470122003001,72
360470118002000,72
360470120001005,68
360470128011008,68
360470448001001,66
360470382003002,60
360470021002007,84
360470504001006,72
360470504003002,66
360470504003001,66
360470504003005,66
360471098002019,69
360470488003000,66
360470490002000,66
360470478001000,66
360470480001002,70
360470480002000,70
360470443002001,83
360470441002000,83
360470920003000,75
360471132002003,75
360471128003001,75
360470930002006,67
360470936002005,67
360470934002003,67
360470932001010,63
360470960001017,69
360470134001004,68
360470944012005,63
360470722002001,63
360470728002001,63
360470722002004,63
360470730001005,63
360470728001006,63
360470700002002,63
360470700002005,63
360470696023006,63
360470702011011,63
360470262001004,62
360470180001000,62
360470182002003,62
360470180001003,62
360470182002006,62
360470178002000,62
360470278002000,62
360470280001000,62
360470280001001,62
360470280002002,62
360470282001001,62
360470276002000,62
360470268003002,62
360470288002000,62
360470286003000,62
360470477001009,94
360470449003002,94
360470449004019,94
360470449004041,94
360470497002003,94
360470477002008,94
360470497002005,90
360470495002002,90
360470493001000,90
360470477002010,90
360470493002001,90
360470287001005,81
360470287002000,81
360470263001003,79
360470265003000,79
360470275002002,79
360470305001000,77
360470131003001,78
360470165004001,78
360470165002002,78
360470090001000,72
360470112004001,66
360470112001000,66
360470216001001,66
360470240002000,66
360470218001003,66
360470242002000,66
360470242002005,66
360470224004000,66
360470222003004,66
360470496003003,66
360470453001008,90
360470427004002,83
360470427004001,83
360470425003003,83
360470610032005,60
360470053001024,76
360470364001011,60
360470364001013,60
360470608003011,61
360470608003012,61
360470608001035,61
360470608001039,61
360470608001040,61
360470608001038,61
360470622002005,61
360470622002007,61
360470622002011,61
360470628001013,61
360470431001004,83
360470433002003,83
360470441002001,83
360470433001003,83
360470439003000,83
360470433001004,83
360470435003002,83
360470415002001,83
360470435002002,83
360470415001001,83
360470399002003,83
360470415001002,83
360470413003000,83
360470439001000,83
360470063002002,76
360470085002000,76
360470084003000,72
360470084002002,72
360470191002004,88
360470706002013,63
360470051003000,76
360470077003014,76
360470021002006,84
360470021002011,84
360470021002021,84
360470021002024,84
360470013001004,84
360470730001000,63
360470435003000,83
360470417001000,83
360470417001001,83
360470413003001,83
360470439003002,83
360470437002002,83
360470439001005,83
360470513004009,90
360470437002003,83
360470437001001,83
360470724001002,63
360470944014001,63
360470950002004,69
360470950002003,69
360470720001005,63
360470720001009,63
360470960001014,69
360470954001002,69
360470954002000,69
360470960001022,69
360470958001002,69
360470962001011,69
360470964001004,69
360470968002002,69
360470964002004,69
360470956001005,69
360470362003007,60
360470290001001,62
360470250001005,62
360470248001005,62
360470738002002,63
360470738001003,63
360470746001003,63
360470746001007,63
360470644001001,63
360470646001004,63
360470646001003,63
360470736002000,63
360470650002000,63
360470650002004,63
360470654001000,63
360470652001001,63
360470650002007,63
360470638001001,63
360470277002000,81
360470293003001,81
360470295004001,81
360470295001001,81
360470297002002,81
360470297002003,81
360470221002002,77
360470221003000,77
360470315001001,77
360470317012000,77
360470321003001,71
360470317021001,77
360470532001001,70
360470528001005,70
360470794001008,67
360470794002003,67
360470794001005,67
360470427003001,83
360470427001001,83
360470445002001,83
360470445003001,83
360470445001002,83
360470443003000,83
360470443001001,83
360470441003001,83
360470423001004,83
360470423001003,83
360470393001005,83
360470421004002,83
360470547001001,90
360470547003000,90
360470545001002,90
360470535004000,90
360470523002002,90
360470628004016,61
360470504001004,72
360470772002011,70
360470271002003,81
360470164001033,68
360470015002010,88
360470029011009,88
360470029011007,88
360470391001000,83
360470519003004,94
360470579002009,94
360470018001006,72
360471220002026,75
360470119001009,78
360470018001030,72
360470047001004,76
360470512004001,70
360470726001005,63
360470449004033,90
360470398002001,61
360470628002029,61
360470015003004,84
360470628004034,61
360470702011007,63
360470616001005,61
360470702013016,63
360470226001004,66
360470029011001,88
360470364001000,60
360470628002025,61
360470330003000,60
360470314002007,60
360470132002005,68
360470401002000,83
360470401002001,83
360470373003000,73
360470371002001,73
360470301003002,81
360470497001001,94
360470513004008,90
360470411002000,83
360470369004000,73
360470360013001,60
360470608002003,61
360470352001000,60
360470360022002,60
360470610045001,60
360470610045000,60
360470352001014,60
360470352001001,60
360470352001002,60
360470352001018,60
360470590001010,61
360470846002000,67
360471098002011,69
360470974002000,69
360470974002001,69
360470966002003,69
360470966002002,69
360470966002008,69
360470990001008,69
360470984001000,69
360470986002000,69
360470774001006,70
360471012001000,69
360470720001004,63
360470314001004,60
360470402002002,62
360470314004001,60
360470306001010,60
360470328001001,60
360470608001021,61
360470564002000,61
360470564001000,61
360470636001001,63
360470702015001,63
360470702015000,63
360470702015003,63
360470702012003,63
360470702013006,63
360470706002008,63
360470706001007,63
360470706001009,63
360470628002008,61
360470628002014,61
360470824003000,67
360470824003004,67
360470792003002,70
360470790004002,70
360470790001000,67
360470824003003,67
360470826004001,67
360470824003002,67
360470826004000,67
360470818002002,67
360470824001000,67
360470856003000,67
360470826003005,67
360470077001001,76
360470525001007,90
360470525001005,90
360470539002000,90
360470525001001,90
360470525001010,90
360470527005003,90
360470533005000,90
360470533005003,90
360470563002000,94
360470579002027,94
360470579002025,94
360470573003002,94
360470579002023,94
360470165001000,78
360470157003000,78
360470159001008,78
360470159001005,78
360470074001000,72
360470102003001,72
360470078002001,72
360470100002000,72
360470096002001,72
360470122003002,72
360470122003004,72
360470130001002,68
360470102002002,72
360470120001007,68
360470126003006,68
360470136001000,68
360470470001000,66
360470549002017,90
360470053001000,76
360470437002001,83
360470373001002,73
360470373001004,73
360470397001002,83
360470401003000,83
360470401002002,83
360470371003001,73
360470301003004,81
360470579002020,94
360470519002006,94
360470519001010,94
360470403003001,83
360470403002002,83
360470403002003,83
360470369004003,73
360470369003000,73
360470369002000,73
360811039003003,109
360470405002001,83
360470405001007,83
360470359002001,77
360470513004002,90
360470361002003,73
360470245001000,79
360470245001001,79
360470880001003,67
360470878003000,67
360470866001000,67
360470866001001,67
360470460003006,70
360470439002001,83
360470610021006,60
360470015002001,84
360470015002000,84
360470191001001,88
360470119002005,78
360471237001000,79
360470792003000,70
360470132002006,68
360470120001001,68
360470106002002,66
360470210003002,68
360470208002000,68
360470210001001,68
360470210001002,68
360470409002001,83
360470403001000,83
360470052021001,68
360470405002000,83
360470307001003,77
360470347003000,77
360470307001001,77
360470359003001,77
360470303002004,73
360470363002000,73
360470303003002,73
360470303003003,73
360470363002003,73
360470352001020,60
360470340001002,60
360470340002002,60
360470340001000,60
360470696012004,63
360470956002002,69
360470996001002,69
360470994001004,69
360470580001003,61
360470592002004,61
360470594011003,61
360470594011002,61
360470594016004,61
360470594016003,61
360470594011000,61
360470594013001,61
360470600003005,61
360470606001007,61
360470608003009,61
360471176011003,75
360470994001009,69
360471008001003,69
360471026001006,69
360470998002006,69
360471026001002,69
360471008001000,69
360470088002000,72
360471010002002,69
360471024001004,69
360471028001005,69
360471020001001,69
360471018001003,69
360470628002021,61
360470628002020,61
360470628001005,61
360470628001024,61
360470628001001,61
360470628001020,61
360470628001018,61
360470628001030,61
360470628004023,61
360470260001002,62
360470260001000,62
360470077002002,76
360470075003000,76
360470077001000,76
360470041001003,84
360470037001000,84
360470119002001,78
360470119002006,78
360470119002011,78
360470077003003,76
360470143003000,72
360470169001001,72
360470171004002,72
360470171003002,72
360471502002006,72
360470502021001,72
360470305003002,77
360470305002001,77
360470213003000,71
360470219003003,77
360470129013002,78
360470246002002,62
360470362003004,60
360470890005002,67
360470513004001,90
360470164001030,68
360470336003010,60
360470622001001,61
360470104002001,66
360470116003001,66
360470866001004,67
360470882004001,67
360470868001003,67
360470860001001,67
360470862003002,67
360470884003000,67
360470886001000,67
360470864001004,67
360470886003001,67
360470864002005,67
360470864002003,67
360470864001005,67
360471522003002,70
360470894001001,73
360470906003000,73
360470365021004,73
360470013001008,84
360470449004011,94
360471200001004,75
360470021003002,84
360470307003006,77
360470088001002,72
360470106001001,66
360470108002001,66
360470116001001,66
360470116001000,66
360470212001003,68
360470206001003,68
360470204001000,68
360470194002000,68
360470194001001,68
360470426003002,62
360470666001007,61
360470142001015,68
360470119001007,78
360470484001003,66
360470513004005,90
360470900007000,73
360470892001000,67
360470882001001,67
360470878001001,67
360470878001000,67
360470880001008,67
360470882002000,67
360471058012001,75
360471058011001,75
360471022001005,69
360471028002001,69
360470762002001,70
360470464002000,66
360470246001001,66
360470436003001,62
360470446002001,62
360470436001001,62
360470450001004,66
360470450001002,66
360470440002000,66
360470432002001,62
360470432001001,62
360470424003001,62
360470426002005,62
360470426002006,62
360470408003001,62
360470406002000,62
360470406003001,62
360470408002000,62
360470260002001,62
360470258003002,62
360470258003001,62
360470244002000,66
360470468001003,66
360470256001002,62
360470246003002,66
360470254001000,62
360470493003001,90
360470485001012,90
360470493003000,90
360470453001007,90
360470485001006,90
360470485002005,90
360470453002005,90
360470031001001,88
360470236002000,66
360470240001001,66
360470232002000,66
360810309033004,115
360470230002001,66
360470476003003,66
360470474002003,66
360470498001002,66
360470498001001,66
360470228001000,66
360470228001002,66
360470395003002,83
360470431003000,83
360470421001001,83
360470433001000,83
360470419001001,83
360470387003001,81
360470385002001,81
360470385004001,81
360470383003000,81
360470118001002,66
360470622001003,61
360470120001009,68
360470108003002,66
360470108001002,66
360470116002002,66
360470116003000,66
360470214002003,66
360470216003001,66
360470194003001,68
360470367001011,73
360470912002000,73
360470894002004,73
360470894003000,73
360470896001001,73
360470401001002,83
360470928002005,67
360470930002000,67
360470916004001,73
360470164001034,68
360471142011002,75
360470056011003,68
360470018000004,
360470379002000,81
360470628002030,61
360470628004036,61
360470628004009,61
360471220001020,75
360470608001004,61
360470164001013,68
360471184001000,75
360471182012002,75
360471184002001,75
360471184002002,75
360471182022004,75
360470882003000,67
360470868001002,67
360470866002001,67
360470938001003,67
360470892004001,73
360470890001003,67
360470890002000,67
360470886003002,67
360470608003003,61
360470606001008,61
360470610044000,60
360470610021001,60
360470600005005,61
360470600003004,61
360470608001002,61
360470600003010,61
360470608001032,61
360470620002008,61
360470620002007,61
360470594022000,61
360470572002000,61
360810317001005,114
360470628002011,105
360470598001003,61
360471028001001,69
360471028002006,69
360470628003027,61
360470696011004,63
360470730002002,63
360470732001005,63
360470740002003,63
360470462022000,66
360470242001000,66
360470050001003,68
360470272002001,62
360470270002000,62
360470268001001,62
360470266001001,62
360470296001000,62
360470298001004,62
360470404002000,62
360470428003004,62
360470566001000,61
360470564001003,61
360470566002000,61
360470660001002,63
360470658001003,63
360470638002003,61
360470570003000,61
360470632002000,61
360470400002000,62
360470400001003,62
360470398001002,61
360470398001007,61
360470398001011,61
360470780002000,67
360470386001005,61
360470211002006,88
360470211002003,88
360470543002006,88
360470033002008,88
360470033002009,88
360470033002000,88
360470313002002,77
360470341001000,77
360470337003000,77
360470335003003,71
360470333002002,71
360470329004000,71
360470800003000,71
360470297002000,81
360470299002001,81
360470383004000,81
360470375002005,81
360470397003002,83
360470397003003,83
360470375002007,81
360470399002001,83
360470399002000,83
360470381002001,81
360471058013000,75
360470356022000,60
360470491001002,90
360470062001001,68
360470206002000,68
360470666001006,61
360470918001004,73
360470920002001,73
360470922001004,73
360470409001004,83
360470405001002,83
360471198001001,75
360471146002001,75
360471170002003,75
360471168002001,75
360471168001002,75
360471168001004,75
360471166001000,75
360471192003003,75
360470367001007,75
360471144001006,75
360471144001018,75
360471144001013,75
360470908002000,75
360470934001005,67
360471058041000,75
360470177001008,78
360470377003000,81
360470287001006,81
360470900004000,73
360470888003000,67
360470880001005,67
360470357001005,77
360471190001005,75
360471186002000,75
360471188003001,75
360471190002002,75
360471190001008,75
360471202001000,75
360471196001001,75
360471196003005,75
360471196001004,75
360471196003002,75
360470628002035,61
360470610021003,61
360470932001008,67
360471142012003,75
360470864002004,67
360470886002002,67
360470890004001,67
360470458001001,70
360471522003001,70
360470506002000,70
360470902001002,73
360470902003000,73
360470924001002,73
360470365021011,73
360470060003000,68
360470058003000,68
360470056011000,68
360470056012002,68
360470056012004,68
360470164001031,68
360470160004000,68
360470424001001,62
360470422003001,61
360470422002003,61
360470414012001,61
360470452001002,66
360470534004001,70
360470534004002,70
360470444001002,66
360470440001001,66
360470444001003,66
360470444001000,66
360470454001002,66
360470444001004,66
360470534002001,70
360470768002000,70
360470768002002,70
360470768002005,70
360470768001008,70
360470768003003,70
360470776003003,63
360470374021003,61
360470386001007,61
360470374021000,61
360470628003002,61
360470194001000,68
360470216002001,66
360470820001000,71
360470329003001,71
360470804003000,71
360470806001001,71
360470806001005,71
360470806001006,71
360470816001001,67
360470818002001,67
360470449004069,90
360470482003001,70
360470029012003,88
360470164001021,68
360470185012004,88
360470164000003,
360810616012008,105
360470628004000,61
360470628003021,
360470416001003,61
360470403001005,83
360470610043000,61
360470407001000,83
360470051003009,76
360470462012004,66
360470134001009,68
360470363001004,73
360471198001008,75
360471156003000,75
360471130002000,75
360471158003003,75
360471126003002,75
360470890006003,67
360471104001007,75
360471104001010,75
360471118002002,75
360471220002020,75
360471220002001,75
360470051001007,76
360470018000002,
360470164001014,68
360470543001009,88
360470744002001,63
360470056021007,68
360470608001010,61
360470168001007,62
360471202002004,75
360471200001008,75
360471200002006,75
360471202001005,75
360470910001001,73
360470890004000,67
360470371001000,73
360470371002000,73
360470928002004,67
360470916001002,73
360470916002002,73
360470918001001,73
360470890006001,73
360470928002001,67
360470768001010,70
360470768003005,70
360470542001000,70
360470768001011,70
360470538001001,70
360470608001023,61
360470622002012,
360470620002003,61
360470622002001,61
360470616001006,61
360470692001001,63
360470998001009,
360470674002000,63
360470672001000,63
360470680001001,63
360470682001003,63
360470674001004,63
360470652001007,63
360470670001003,63
360470680002001,63
360470162001004,68
360470114002000,66
360470101001003,72
360470065006003,76
360470065004001,76
360470065002001,76
360470730001004,63
360470001001004,84
360470034003001,68
360470038001000,68
360470428002003,62
360470406001001,62
360470336004003,60
360470345002001,77
360470337001001,71
360470770001002,70
360470772002001,70
360470762001000,70
360470050001002,68
360470788002000,70
360470786001001,70
360470774001004,70
360470786003000,67
360470774002003,70
360470854001003,67
360470854002007,67
360470143002003,72
360470570001000,61
360470121002003,78
360470121001000,78
360470119001022,78
360470052020001,
360470702012000,63
360470003015002,84
360470176000001,
360470292000001,
360470554003002,61
360470548001000,70
360470480001001,70
360470230001001,66
360470518002004,70
360470021002000,84
360470706002010,63
360471070001006,75
360470187001002,88
360470187001000,88
360470191001010,88
360471176022001,75
360471178001001,75
360470982002003,69
360471198003004,75
360471150003002,75
360471160001000,75
360471158002001,75
360471124003002,75
360471160002000,75
360471160003000,75
360471124002002,75
360471166003004,75
360470537002014,90
360470367002001,73
360471142021001,75
360471188001001,75
360470003015005,84
360470015002013,88
360471220002017,75
360471208002005,75
360471214002001,75
360471116002017,75
360471078002008,75
360471078001002,75
360471078002004,75
360471200002003,75
360471208002000,75
360470922002000,73
360470922002003,73
360470409001001,83
360470910004003,73
360470405001000,83
360470054001003,68
360471142012000,75
360471198002003,75
360471198002002,75
360471146002000,75
360471146002004,75
360471198003000,75
360471172021000,75
360471174001008,75
360471172022004,75
360470138001002,68
360470142001009,68
360470140002007,68
360470140002005,68
360470152003005,68
360470140002001,68
360470206002003,68
360470166001002,68
360470166002000,68
360470148002000,68
360470200001000,68
360470196002000,68
360470150001001,68
360470150002000,68
360470170001000,62
360470544001001,70
360470336004002,60
360470336003002,60
360470336003001,60
360470294001001,62
360470304002000,62
360470336005009,60
360470336001002,60
360470342002001,60
360470342002002,60
360470302001002,62
360470304002003,62
360470304003002,62
360470304001004,62
360470374021005,60
360470374022002,60
360470117003002,72
360470135002000,78
360470137002001,78
360470135003000,78
360470135001001,78
360470135001000,78
360470137003002,78
360470151002001,78
360471502003008,72
360471502003000,72
360471502003002,72
360470149005003,72
360471502003007,72
360470149001001,78
360470169002000,72
360470129012000,78
360470129012001,78
360470171003001,72
360470796011000,71
360470361002002,73
360470233003003,79
360470243001000,79
360470391002004,83
360470015002009,88
360470191001007,88
360470557002001,94
360470439001001,83
360470013001000,84
360470449004016,94
360470545001001,90
360470563001000,
360470053000001,
360470177001016,78
360471146001003,75
360471146001004,75
360471198003001,75
360471172011000,75
360471162003001,75
360471122001001,75
360471120001002,75
360471120002004,75
360470117003004,72
360470018001025,72
360810317002002,114
360470543001005,88
360470015002008,88
360470021003005,84
360470084001000,72
360471208002009,75
360471070000001,75
360470702031000,75
360470164001025,68
360470164001029,68
360470187001003,88
360470191003005,88
360470134001016,68
360470504001003,72
360471172012001,75
360471172022003,75
360471168002000,75
360471170002000,75
360470908001010,73
360470544002001,70
360470418001003,61
360470394003001,61
360470416002000,61
360470394002001,61
360470554001000,61
360470742002001,63
360470742001004,63
360470736003001,63
360470754002003,70
360470758001000,70
360470758002002,70
360470758001003,70
360470690002004,63
360470670001001,63
360470348001019,60
360470356021001,60
360470356022002,60
360470388002001,61
360470392001003,61
360470374012000,61
360470390002004,61
360470392002001,61
360470370001001,61
360470584002006,61
360470584002007,61
360470588001004,61
360470590001004,61
360470021002008,84
360470021002004,84
360470131002000,78
360470131003000,78
360470161003001,78
360470181003001,88
360470179003001,88
360470179001000,88
360470129022000,78
360470161002000,77
360470205001002,77
360470492002002,66
360470119001013,72
360470363002002,73
360470363002001,73
360470994001011,69
360470477001017,94
360471058013002,75
360471120002002,75
360471116001007,75
360470177001007,78
360470348001017,60
360470348001020,60
360471196001000,75
360471182011000,75
360471182011003,75
360471182021002,75
360471184001001,75
360471184003003,75
360471184003004,75
360471188003000,75
360471188002001,75
360471186001001,75
360471188001003,75
360471196002004,75
360471196004005,75
360471116001002,75
360471116002003,75
360471196001002,75
360471190001007,75
360470974002003,69
360470119001006,78
360471220001009,75
360471104002000,75
360471104002006,75
360471104001021,75
360470628002034,61
360471104001020,75
360471104004002,75
360471078003003,75
360471134003001,75
360471198001006,75
360470002001014,72
360470020001003,72
360470020002001,72
360470020002002,72
360470906001001,73
360470018001042,72
360470070002000,68
360470018001002,72
360471220001015,75
360470348001004,60
360470968001003,69
360470702021006,63
360470449004060,90
360470162001003,68
360471144001003,75
360471144001010,75
360470908003001,73
360471134001006,75
360471134001004,75
360470888002004,67
360470365011001,73
360470301002001,73
360470365021008,73
360471198002006,75
360471152001004,75
360471144003001,75
360470670001000,63
360470670001004,63
360470036002001,68
360470036003001,68
360470044001010,68
360470046001005,68
360470046001004,68
360470046001008,68
360470046001009,68
360470053001013,76
360470053001008,76
360470053001002,76
360470059001008,76
360470059001006,76
360470053004003,76
360470007002000,84
360470007001001,84
360470003014005,84
360470005012000,84
360470077001002,76
360470047001010,76
360470045002001,76
360470067005000,76
360470067002000,76
360470077004003,76
360470021001004,84
360470001003003,84
360470001003005,84
360470001002000,84
360470005011001,84
360470005021001,84
360470513003001,90
360470205002002,77
360470197001001,88
360470193003001,88
360470537001001,90
360470537002011,90
360470543002000,88
360470537002012,90
360470537002001,90
360810317002001,114
360470018001012,72
360470020001000,72
360470020001001,72
360470666001008,61
360470676002002,63
360470425002000,83
360470561001005,94
360471142012009,75
360470018001046,72
360470589001000,
360470746002001,63
360471176021002,75
360471178001003,75
360471192002003,75
360471192002002,75
360471192002001,75
360471164001000,75
360471194002004,75
360471194003004,75
360471164003000,75
360471120001000,75
360471118001003,75
360471116001006,75
360471116001004,75
360470053000002,
360470918002004,73
360470920002000,73
360470920003005,73
360471126003003,75
360470920003004,73
360470918002001,73
360470616001001,61
360470616001004,61
360470908002001,73
360470666001012,
360470002001006,72
360470002001000,72
360470030001006,68
360470022002006,72
360470074003001,72
360470030002000,68
360470064002002,68
360470064003001,68
360811463002009,111
360470561002001,94
360470561004003,94
360470561001001,94
360470561004001,94
360470561004004,94
360471156002001,75
360471130001000,75
360471156001001,75
360471158001003,75
360471158002002,75
360470920003015,73
360470085001004,76
360471004001004,69
360470018001015,72
360470174001004,62
360470170003003,62
360470168001004,62
360470180002001,62
360470174002002,62
360470196002002,68
360470188001001,62
360470186001000,62
360470182001003,62
360470188001002,62
360470182001002,62
360470182001001,62
360470188001005,62
360470194001003,62
360470190001003,62
360470513003004,90
360470527007001,90
360470513004013,90
360470527004002,90
360470527005005,90
360470529003002,90
360470527006001,90
360470513003011,90
360470513002001,90
360470503002002,90
360470503001000,90
360470503001001,90
360470509001000,90
360470511002003,90
360470505002002,90
360470591002001,94
360470247002001,79
360470245002001,79
360471237001001,79
360470335001000,71
360470353001001,77
360470353003000,71
360470309002002,77
360470349003000,71
360470806002000,71
360470874012002,71
360470816002001,67
360470816001000,67
360470814002002,67
360470814001003,67
360470022003000,72
360470022003012,72
360470543001045,88
360470543001026,88
360470543001028,88
360470018001021,72
360470020001004,72
360470020002003,72
360470702031004,69
360470584002000,61
360470366001002,60
360470294001007,62
360471196004004,75
360471196004002,75
360471200001005,75
360471118002000,75
360471116002012,75
360471078001010,75
360470946001004,67
360470848001003,67
360470938002004,67
360470840002002,67
360470846002003,67
360471132002004,75
360471132002005,75
360471128002001,75
360470084003003,72
360470126002001,68
360470126002002,68
360470136001003,68
360470136001006,68
360470573003003,94
360470569002001,94
360470517001003,94
360470519001007,94
360470573002002,94
360470571004000,94
360470499001002,94
360470499001001,94
360470591004002,94
360470515001004,94
360470499002004,94
360470501003008,94
360470922001000,73
360470920003011,73
360471130002002,75
360471130003002,75
360471130003001,75
360470890005001,67
360470896003003,73
360471128002002,75
360470250002002,62
360470242001005,66
360470250002005,62
360470252004000,62
360470245003000,79
360470251003000,79
360470265002001,79
360470267001001,79
360470249004001,79
360470271001004,79
360470389001005,83
360470285011003,81
360470281003003,79
360470279001000,81
360470425003000,83
360470391002001,83
360470391002002,83
360470287003001,81
360470814002003,67
360470814002004,67
360470858002002,67
360470814001005,67
360470858001002,67
360470876002002,71
360470880003004,71
360470872002001,67
360470872003002,67
360470872003001,67
360470858001000,67
360470870001001,67
360470608001014,61
360471220002029,75
360470082003002,72
360470051001003,76
360470964001006,69
360470051002003,76
360470051002004,76
360470063002006,76
360471190001003,75
360471098002012,69
360470063001002,76
360470085002003,76
360470053001020,76
360470053001042,76
360470702015007,63
360470702021005,63
360470702021004,63
360470702021001,63
360470702011000,63
360470528001001,70
360470774001002,70
360470960001013,67
360471200001001,75
360471200001003,75
360471220002010,75
360471078001005,75
360471078001006,75
360471078001004,75
360471208001000,75
360471202001002,75
360471220002028,75
360470021002017,84
360470003015008,84
360470059002021,76
360470187001005,88
360470191003003,88
360470191001011,88
360470142001011,68
360470164001010,68
360470934001003,67
360470934002001,67
360470934002006,67
360470960001018,69
360470724002005,63
360470726001010,63
360470724002003,63
360470724002001,63
360470728001005,63
360470944012002,63
360470724001000,63
360470724001001,63
360470722001007,63
360471166003003,75
360470962001004,69
360470960001010,69
360470960001019,69
360470047001007,76
360470059002000,76
360470051003004,76
360470051001000,76
360470342003000,60
360470392002005,61
360470620001006,61
360811571017004,105
360470177001011,78
360470018001017,72
360470946003004,67
360470998001004,69
360470968002005,69
360470992001001,69
360470988001006,69
360470990001005,69
360470622002018,61
360470986002001,69
360470988001001,69
360470988002000,69
360471012002001,69
360470302003001,62
360470314001002,60
360470300002002,62
360470300002004,62
360470062001002,68
360470060001002,68
360470060002001,68
360470138002001,68
360470160004001,68
360470162001005,68
360470060002003,68
360470412001000,62
360470440002004,66
360470676002003,63
360470682001004,63
360470680002000,63
360470152002001,68
360470152003001,68
360470140002006,68
360470152002002,68
360470166002006,68
360470204002002,68
360470206002001,68
360470202001001,68
360470200001002,68
360470148001001,68
360470198002002,68
360470184001001,62
360470416002001,61
360470558002003,61
360470416001005,61
360470394001000,61
360470582003001,61
360470582003002,61
360470580002002,61
360470750002003,70
360470544001000,70
360470546003002,70
360470692001004,63
360470688001001,63
360470670002002,63
360471028001002,69
360470191003000,88
360470696023003,63
360470696011001,63
360470050002002,68
360470056012000,68
360470056012001,68
360470192002006,68
360470788001001,67
360470422002004,61
360470412002003,62
360470412001002,62
360470412001003,62
360470396002001,61
360470192002009,66
360470224004001,66
360470112001005,66
360470498003000,66
360470498003001,66
360470458002004,66
360470768002001,70
360470440001002,66
360470442002001,66
360470442001000,66
360470420001000,66
360470768002006,70
360470542003001,70
360470542001002,70
360470538003001,70
360470544003002,70
360470632002002,61
360470626002002,61
360470598001002,61
360470608001000,61
360470622001000,61
360470608001025,61
360470608001044,61
360470620002004,61
360470620002002,61
360470598002001,61
360470622001011,61
360470730002003,63
360470678002000,63
360470692001002,63
360470672001001,63
360470672001002,63
360470354001000,60
360470543001031,88
360470543001020,88
360470044001012,68
360470314002002,62
360470002001002,72
360470002001004,72
360470002001005,72
360470002001008,72
360470059002029,76
360470085003000,76
360470053001025,76
360470053001021,76
360470053001041,76
360470065007006,76
360470018001010,72
360470101003006,72
360470101002003,72
360470666001004,63
360470460003002,70
360470774001005,70
360470932001007,67
360470960001000,67
360470960001001,69
360811571016000,105
360470053001035,76
360470044001009,68
360470044002000,68
360470044002005,68
360470064003002,68
